product,price,quantity,date,region
pink morsel,$5.00 ,474,12/14/2021,east
pink morsel,$5.00 ,467,12/14/2021,west
gold morsel,$9.99 ,472,12/14/2021,north
gold morsel,$9.99 ,474,12/14/2021,south
gold morsel,$9.99 ,402,12/14/2021,east
gold morsel,$9.99 ,454,12/14/2021,west
magenta morsel,$2.50 ,412,12/14/2021,north
magenta morsel,$2.50 ,450,12/14/2021,south
magenta morsel,$2.50 ,443,12/14/2021,east
magenta morsel,$2.50 ,477,12/14/2021,west
chartreuse morsel,$3.00 ,404,12/14/2021,north
chartreuse morsel,$3.00 ,411,12/14/2021,south
chartreuse morsel,$3.00 ,461,12/14/2021,east
chartreuse morsel,$3.00 ,447,12/14/2021,west
periwinkle morsel,$1.25 ,415,12/14/2021,north
periwinkle morsel,$1.25 ,477,12/14/2021,south
periwinkle morsel,$1.25 ,494,12/14/2021,east
periwinkle morsel,$1.25 ,467,12/14/2021,west
vermilion morsel,$4.99 ,438,12/14/2021,north
vermilion morsel,$4.99 ,472,12/14/2021,south
vermilion morsel,$4.99 ,500,12/14/2021,east
vermilion morsel,$4.99 ,486,12/14/2021,west
lapis morsel,$1.99 ,468,12/14/2021,north
lapis morsel,$1.99 ,442,12/14/2021,south
lapis morsel,$1.99 ,490,12/14/2021,east
lapis morsel,$1.99 ,486,12/14/2021,west
pink morsel,$5.00 ,497,12/15/2021,north
pink morsel,$5.00 ,499,12/15/2021,south
pink morsel,$5.00 ,473,12/15/2021,east
pink morsel,$5.00 ,431,12/15/2021,west
gold morsel,$9.99 ,456,12/15/2021,north
gold morsel,$9.99 ,438,12/15/2021,south
gold morsel,$9.99 ,414,12/15/2021,east
gold morsel,$9.99 ,440,12/15/2021,west
magenta morsel,$2.50 ,402,12/15/2021,north
magenta morsel,$2.50 ,440,12/15/2021,south
magenta morsel,$2.50 ,435,12/15/2021,east
magenta morsel,$2.50 ,490,12/15/2021,west
chartreuse morsel,$3.00 ,408,12/15/2021,north
chartreuse morsel,$3.00 ,415,12/15/2021,south
chartreuse morsel,$3.00 ,475,12/15/2021,east
chartreuse morsel,$3.00 ,436,12/15/2021,west
periwinkle morsel,$1.25 ,466,12/15/2021,north
periwinkle morsel,$1.25 ,472,12/15/2021,south
periwinkle morsel,$1.25 ,498,12/15/2021,east
periwinkle morsel,$1.25 ,481,12/15/2021,west
vermilion morsel,$4.99 ,493,12/15/2021,north
vermilion morsel,$4.99 ,424,12/15/2021,south
vermilion morsel,$4.99 ,434,12/15/2021,east
vermilion morsel,$4.99 ,469,12/15/2021,west
lapis morsel,$1.99 ,442,12/15/2021,north
lapis morsel,$1.99 ,440,12/15/2021,south
lapis morsel,$1.99 ,450,12/15/2021,east
lapis morsel,$1.99 ,494,12/15/2021,west
pink morsel,$5.00 ,477,12/16/2021,north
pink morsel,$5.00 ,477,12/16/2021,south
pink morsel,$5.00 ,487,12/16/2021,east
pink morsel,$5.00 ,458,12/16/2021,west
gold morsel,$9.99 ,498,12/16/2021,north
gold morsel,$9.99 ,434,12/16/2021,south
gold morsel,$9.99 ,481,12/16/2021,east
gold morsel,$9.99 ,448,12/16/2021,west
magenta morsel,$2.50 ,432,12/16/2021,north
magenta morsel,$2.50 ,424,12/16/2021,south
magenta morsel,$2.50 ,471,12/16/2021,east
magenta morsel,$2.50 ,497,12/16/2021,west
chartreuse morsel,$3.00 ,400,12/16/2021,north
chartreuse morsel,$3.00 ,495,12/16/2021,south
chartreuse morsel,$3.00 ,495,12/16/2021,east
chartreuse morsel,$3.00 ,454,12/16/2021,west
periwinkle morsel,$1.25 ,475,12/16/2021,north
periwinkle morsel,$1.25 ,483,12/16/2021,south
periwinkle morsel,$1.25 ,487,12/16/2021,east
periwinkle morsel,$1.25 ,406,12/16/2021,west
vermilion morsel,$4.99 ,445,12/16/2021,north
vermilion morsel,$4.99 ,498,12/16/2021,south
vermilion morsel,$4.99 ,491,12/16/2021,east
vermilion morsel,$4.99 ,444,12/16/2021,west
lapis morsel,$1.99 ,455,12/16/2021,north
lapis morsel,$1.99 ,426,12/16/2021,south
lapis morsel,$1.99 ,449,12/16/2021,east
lapis morsel,$1.99 ,401,12/16/2021,west
pink morsel,$5.00 ,442,12/17/2021,north
pink morsel,$5.00 ,417,12/17/2021,south
pink morsel,$5.00 ,418,12/17/2021,east
pink morsel,$5.00 ,474,12/17/2021,west
gold morsel,$9.99 ,453,12/17/2021,north
gold morsel,$9.99 ,473,12/17/2021,south
gold morsel,$9.99 ,474,12/17/2021,east
gold morsel,$9.99 ,428,12/17/2021,west
magenta morsel,$2.50 ,465,12/17/2021,north
magenta morsel,$2.50 ,455,12/17/2021,south
magenta morsel,$2.50 ,435,12/17/2021,east
magenta morsel,$2.50 ,448,12/17/2021,west
chartreuse morsel,$3.00 ,448,12/17/2021,north
chartreuse morsel,$3.00 ,410,12/17/2021,south
chartreuse morsel,$3.00 ,465,12/17/2021,east
chartreuse morsel,$3.00 ,458,12/17/2021,west
periwinkle morsel,$1.25 ,403,12/17/2021,north
periwinkle morsel,$1.25 ,437,12/17/2021,south
periwinkle morsel,$1.25 ,489,12/17/2021,east
periwinkle morsel,$1.25 ,461,12/17/2021,west
vermilion morsel,$4.99 ,444,12/17/2021,north
vermilion morsel,$4.99 ,418,12/17/2021,south
vermilion morsel,$4.99 ,485,12/17/2021,east
vermilion morsel,$4.99 ,403,12/17/2021,west
lapis morsel,$1.99 ,484,12/17/2021,north
lapis morsel,$1.99 ,473,12/17/2021,south
lapis morsel,$1.99 ,487,12/17/2021,east
lapis morsel,$1.99 ,497,12/17/2021,west
pink morsel,$5.00 ,429,12/18/2021,north
pink morsel,$5.00 ,442,12/18/2021,south
pink morsel,$5.00 ,476,12/18/2021,east
pink morsel,$5.00 ,491,12/18/2021,west
gold morsel,$9.99 ,404,12/18/2021,north
gold morsel,$9.99 ,459,12/18/2021,south
gold morsel,$9.99 ,408,12/18/2021,east
gold morsel,$9.99 ,453,12/18/2021,west
magenta morsel,$2.50 ,475,12/18/2021,north
magenta morsel,$2.50 ,418,12/18/2021,south
magenta morsel,$2.50 ,452,12/18/2021,east
magenta morsel,$2.50 ,406,12/18/2021,west
chartreuse morsel,$3.00 ,406,12/18/2021,north
chartreuse morsel,$3.00 ,470,12/18/2021,south
chartreuse morsel,$3.00 ,446,12/18/2021,east
chartreuse morsel,$3.00 ,443,12/18/2021,west
periwinkle morsel,$1.25 ,404,12/18/2021,north
periwinkle morsel,$1.25 ,484,12/18/2021,south
periwinkle morsel,$1.25 ,452,12/18/2021,east
periwinkle morsel,$1.25 ,487,12/18/2021,west
vermilion morsel,$4.99 ,438,12/18/2021,north
vermilion morsel,$4.99 ,446,12/18/2021,south
vermilion morsel,$4.99 ,449,12/18/2021,east
vermilion morsel,$4.99 ,427,12/18/2021,west
lapis morsel,$1.99 ,478,12/18/2021,north
lapis morsel,$1.99 ,430,12/18/2021,south
lapis morsel,$1.99 ,408,12/18/2021,east
lapis morsel,$1.99 ,433,12/18/2021,west
pink morsel,$5.00 ,454,12/19/2021,north
pink morsel,$5.00 ,408,12/19/2021,south
pink morsel,$5.00 ,436,12/19/2021,east
pink morsel,$5.00 ,500,12/19/2021,west
gold morsel,$9.99 ,453,12/19/2021,north
gold morsel,$9.99 ,495,12/19/2021,south
gold morsel,$9.99 ,434,12/19/2021,east
gold morsel,$9.99 ,436,12/19/2021,west
magenta morsel,$2.50 ,471,12/19/2021,north
magenta morsel,$2.50 ,470,12/19/2021,south
magenta morsel,$2.50 ,465,12/19/2021,east
magenta morsel,$2.50 ,400,12/19/2021,west
chartreuse morsel,$3.00 ,441,12/19/2021,north
chartreuse morsel,$3.00 ,485,12/19/2021,south
chartreuse morsel,$3.00 ,449,12/19/2021,east
chartreuse morsel,$3.00 ,440,12/19/2021,west
periwinkle morsel,$1.25 ,457,12/19/2021,north
periwinkle morsel,$1.25 ,413,12/19/2021,south
periwinkle morsel,$1.25 ,421,12/19/2021,east
periwinkle morsel,$1.25 ,440,12/19/2021,west
vermilion morsel,$4.99 ,412,12/19/2021,north
vermilion morsel,$4.99 ,458,12/19/2021,south
vermilion morsel,$4.99 ,453,12/19/2021,east
vermilion morsel,$4.99 ,423,12/19/2021,west
lapis morsel,$1.99 ,417,12/19/2021,north
lapis morsel,$1.99 ,475,12/19/2021,south
lapis morsel,$1.99 ,478,12/19/2021,east
lapis morsel,$1.99 ,423,12/19/2021,west
pink morsel,$5.00 ,423,12/20/2021,north
pink morsel,$5.00 ,465,12/20/2021,south
pink morsel,$5.00 ,450,12/20/2021,east
pink morsel,$5.00 ,436,12/20/2021,west
gold morsel,$9.99 ,417,12/20/2021,north
gold morsel,$9.99 ,416,12/20/2021,south
gold morsel,$9.99 ,440,12/20/2021,east
gold morsel,$9.99 ,443,12/20/2021,west
magenta morsel,$2.50 ,415,12/20/2021,north
magenta morsel,$2.50 ,481,12/20/2021,south
magenta morsel,$2.50 ,465,12/20/2021,east
magenta morsel,$2.50 ,456,12/20/2021,west
chartreuse morsel,$3.00 ,442,12/20/2021,north
chartreuse morsel,$3.00 ,455,12/20/2021,south
chartreuse morsel,$3.00 ,459,12/20/2021,east
chartreuse morsel,$3.00 ,468,12/20/2021,west
periwinkle morsel,$1.25 ,428,12/20/2021,north
periwinkle morsel,$1.25 ,462,12/20/2021,south
periwinkle morsel,$1.25 ,443,12/20/2021,east
periwinkle morsel,$1.25 ,493,12/20/2021,west
vermilion morsel,$4.99 ,459,12/20/2021,north
vermilion morsel,$4.99 ,413,12/20/2021,south
vermilion morsel,$4.99 ,500,12/20/2021,east
vermilion morsel,$4.99 ,410,12/20/2021,west
lapis morsel,$1.99 ,426,12/20/2021,north
lapis morsel,$1.99 ,490,12/20/2021,south
lapis morsel,$1.99 ,444,12/20/2021,east
lapis morsel,$1.99 ,491,12/20/2021,west
pink morsel,$5.00 ,466,12/21/2021,north
pink morsel,$5.00 ,415,12/21/2021,south
pink morsel,$5.00 ,471,12/21/2021,east
pink morsel,$5.00 ,471,12/21/2021,west
gold morsel,$9.99 ,446,12/21/2021,north
gold morsel,$9.99 ,451,12/21/2021,south
gold morsel,$9.99 ,466,12/21/2021,east
gold morsel,$9.99 ,447,12/21/2021,west
magenta morsel,$2.50 ,479,12/21/2021,north
magenta morsel,$2.50 ,429,12/21/2021,south
magenta morsel,$2.50 ,450,12/21/2021,east
magenta morsel,$2.50 ,475,12/21/2021,west
chartreuse morsel,$3.00 ,440,12/21/2021,north
chartreuse morsel,$3.00 ,467,12/21/2021,south
chartreuse morsel,$3.00 ,451,12/21/2021,east
chartreuse morsel,$3.00 ,452,12/21/2021,west
periwinkle morsel,$1.25 ,491,12/21/2021,north
periwinkle morsel,$1.25 ,440,12/21/2021,south
periwinkle morsel,$1.25 ,406,12/21/2021,east
periwinkle morsel,$1.25 ,468,12/21/2021,west
vermilion morsel,$4.99 ,472,12/21/2021,north
vermilion morsel,$4.99 ,468,12/21/2021,south
vermilion morsel,$4.99 ,410,12/21/2021,east
vermilion morsel,$4.99 ,406,12/21/2021,west
lapis morsel,$1.99 ,417,12/21/2021,north
lapis morsel,$1.99 ,420,12/21/2021,south
lapis morsel,$1.99 ,492,12/21/2021,east
lapis morsel,$1.99 ,491,12/21/2021,west
pink morsel,$5.00 ,441,12/22/2021,north
pink morsel,$5.00 ,431,12/22/2021,south
pink morsel,$5.00 ,402,12/22/2021,east
pink morsel,$5.00 ,401,12/22/2021,west
gold morsel,$9.99 ,455,12/22/2021,north
gold morsel,$9.99 ,453,12/22/2021,south
gold morsel,$9.99 ,440,12/22/2021,east
gold morsel,$9.99 ,424,12/22/2021,west
magenta morsel,$2.50 ,480,12/22/2021,north
magenta morsel,$2.50 ,490,12/22/2021,south
magenta morsel,$2.50 ,416,12/22/2021,east
magenta morsel,$2.50 ,441,12/22/2021,west
chartreuse morsel,$3.00 ,457,12/22/2021,north
chartreuse morsel,$3.00 ,447,12/22/2021,south
chartreuse morsel,$3.00 ,450,12/22/2021,east
chartreuse morsel,$3.00 ,430,12/22/2021,west
periwinkle morsel,$1.25 ,432,12/22/2021,north
periwinkle morsel,$1.25 ,456,12/22/2021,south
periwinkle morsel,$1.25 ,434,12/22/2021,east
periwinkle morsel,$1.25 ,465,12/22/2021,west
vermilion morsel,$4.99 ,458,12/22/2021,north
vermilion morsel,$4.99 ,457,12/22/2021,south
vermilion morsel,$4.99 ,409,12/22/2021,east
vermilion morsel,$4.99 ,403,12/22/2021,west
lapis morsel,$1.99 ,455,12/22/2021,north
lapis morsel,$1.99 ,444,12/22/2021,south
lapis morsel,$1.99 ,447,12/22/2021,east
lapis morsel,$1.99 ,494,12/22/2021,west
pink morsel,$5.00 ,482,12/23/2021,north
pink morsel,$5.00 ,453,12/23/2021,south
pink morsel,$5.00 ,441,12/23/2021,east
pink morsel,$5.00 ,423,12/23/2021,west
gold morsel,$9.99 ,418,12/23/2021,north
gold morsel,$9.99 ,450,12/23/2021,south
gold morsel,$9.99 ,419,12/23/2021,east
gold morsel,$9.99 ,438,12/23/2021,west
magenta morsel,$2.50 ,423,12/23/2021,north
magenta morsel,$2.50 ,400,12/23/2021,south
magenta morsel,$2.50 ,477,12/23/2021,east
magenta morsel,$2.50 ,421,12/23/2021,west
chartreuse morsel,$3.00 ,455,12/23/2021,north
chartreuse morsel,$3.00 ,420,12/23/2021,south
chartreuse morsel,$3.00 ,476,12/23/2021,east
chartreuse morsel,$3.00 ,485,12/23/2021,west
periwinkle morsel,$1.25 ,460,12/23/2021,north
periwinkle morsel,$1.25 ,480,12/23/2021,south
periwinkle morsel,$1.25 ,407,12/23/2021,east
periwinkle morsel,$1.25 ,463,12/23/2021,west
vermilion morsel,$4.99 ,450,12/23/2021,north
vermilion morsel,$4.99 ,457,12/23/2021,south
vermilion morsel,$4.99 ,412,12/23/2021,east
vermilion morsel,$4.99 ,448,12/23/2021,west
lapis morsel,$1.99 ,487,12/23/2021,north
lapis morsel,$1.99 ,435,12/23/2021,south
lapis morsel,$1.99 ,495,12/23/2021,east
lapis morsel,$1.99 ,472,12/23/2021,west
pink morsel,$5.00 ,410,12/24/2021,north
pink morsel,$5.00 ,427,12/24/2021,south
pink morsel,$5.00 ,488,12/24/2021,east
pink morsel,$5.00 ,472,12/24/2021,west
gold morsel,$9.99 ,463,12/24/2021,north
gold morsel,$9.99 ,441,12/24/2021,south
gold morsel,$9.99 ,489,12/24/2021,east
gold morsel,$9.99 ,475,12/24/2021,west
magenta morsel,$2.50 ,435,12/24/2021,north
magenta morsel,$2.50 ,444,12/24/2021,south
magenta morsel,$2.50 ,500,12/24/2021,east
magenta morsel,$2.50 ,459,12/24/2021,west
chartreuse morsel,$3.00 ,465,12/24/2021,north
chartreuse morsel,$3.00 ,403,12/24/2021,south
chartreuse morsel,$3.00 ,450,12/24/2021,east
chartreuse morsel,$3.00 ,433,12/24/2021,west
periwinkle morsel,$1.25 ,484,12/24/2021,north
periwinkle morsel,$1.25 ,473,12/24/2021,south
periwinkle morsel,$1.25 ,443,12/24/2021,east
periwinkle morsel,$1.25 ,411,12/24/2021,west
vermilion morsel,$4.99 ,473,12/24/2021,north
vermilion morsel,$4.99 ,401,12/24/2021,south
vermilion morsel,$4.99 ,466,12/24/2021,east
vermilion morsel,$4.99 ,451,12/24/2021,west
lapis morsel,$1.99 ,482,12/24/2021,north
lapis morsel,$1.99 ,419,12/24/2021,south
lapis morsel,$1.99 ,443,12/24/2021,east
lapis morsel,$1.99 ,458,12/24/2021,west
pink morsel,$5.00 ,481,12/25/2021,north
pink morsel,$5.00 ,423,12/25/2021,south
pink morsel,$5.00 ,417,12/25/2021,east
pink morsel,$5.00 ,458,12/25/2021,west
gold morsel,$9.99 ,429,12/25/2021,north
gold morsel,$9.99 ,417,12/25/2021,south
gold morsel,$9.99 ,465,12/25/2021,east
gold morsel,$9.99 ,444,12/25/2021,west
magenta morsel,$2.50 ,457,12/25/2021,north
magenta morsel,$2.50 ,485,12/25/2021,south
magenta morsel,$2.50 ,414,12/25/2021,east
magenta morsel,$2.50 ,443,12/25/2021,west
chartreuse morsel,$3.00 ,418,12/25/2021,north
chartreuse morsel,$3.00 ,478,12/25/2021,south
chartreuse morsel,$3.00 ,429,12/25/2021,east
chartreuse morsel,$3.00 ,453,12/25/2021,west
periwinkle morsel,$1.25 ,462,12/25/2021,north
periwinkle morsel,$1.25 ,470,12/25/2021,south
periwinkle morsel,$1.25 ,495,12/25/2021,east
periwinkle morsel,$1.25 ,431,12/25/2021,west
vermilion morsel,$4.99 ,485,12/25/2021,north
vermilion morsel,$4.99 ,484,12/25/2021,south
vermilion morsel,$4.99 ,412,12/25/2021,east
vermilion morsel,$4.99 ,438,12/25/2021,west
lapis morsel,$1.99 ,418,12/25/2021,north
lapis morsel,$1.99 ,488,12/25/2021,south
lapis morsel,$1.99 ,410,12/25/2021,east
lapis morsel,$1.99 ,417,12/25/2021,west
pink morsel,$5.00 ,449,12/26/2021,north
pink morsel,$5.00 ,492,12/26/2021,south
pink morsel,$5.00 ,490,12/26/2021,east
pink morsel,$5.00 ,462,12/26/2021,west
gold morsel,$9.99 ,424,12/26/2021,north
gold morsel,$9.99 ,428,12/26/2021,south
gold morsel,$9.99 ,423,12/26/2021,east
gold morsel,$9.99 ,467,12/26/2021,west
magenta morsel,$2.50 ,416,12/26/2021,north
magenta morsel,$2.50 ,451,12/26/2021,south
magenta morsel,$2.50 ,404,12/26/2021,east
magenta morsel,$2.50 ,482,12/26/2021,west
chartreuse morsel,$3.00 ,409,12/26/2021,north
chartreuse morsel,$3.00 ,406,12/26/2021,south
chartreuse morsel,$3.00 ,493,12/26/2021,east
chartreuse morsel,$3.00 ,454,12/26/2021,west
periwinkle morsel,$1.25 ,444,12/26/2021,north
periwinkle morsel,$1.25 ,418,12/26/2021,south
periwinkle morsel,$1.25 ,474,12/26/2021,east
periwinkle morsel,$1.25 ,420,12/26/2021,west
vermilion morsel,$4.99 ,459,12/26/2021,north
vermilion morsel,$4.99 ,492,12/26/2021,south
vermilion morsel,$4.99 ,455,12/26/2021,east
vermilion morsel,$4.99 ,494,12/26/2021,west
lapis morsel,$1.99 ,422,12/26/2021,north
lapis morsel,$1.99 ,475,12/26/2021,south
lapis morsel,$1.99 ,480,12/26/2021,east
lapis morsel,$1.99 ,400,12/26/2021,west
pink morsel,$5.00 ,474,12/27/2021,north
pink morsel,$5.00 ,408,12/27/2021,south
pink morsel,$5.00 ,483,12/27/2021,east
pink morsel,$5.00 ,403,12/27/2021,west
gold morsel,$9.99 ,454,12/27/2021,north
gold morsel,$9.99 ,489,12/27/2021,south
gold morsel,$9.99 ,452,12/27/2021,east
gold morsel,$9.99 ,474,12/27/2021,west
magenta morsel,$2.50 ,414,12/27/2021,north
magenta morsel,$2.50 ,491,12/27/2021,south
magenta morsel,$2.50 ,479,12/27/2021,east
magenta morsel,$2.50 ,454,12/27/2021,west
chartreuse morsel,$3.00 ,498,12/27/2021,north
chartreuse morsel,$3.00 ,486,12/27/2021,south
chartreuse morsel,$3.00 ,477,12/27/2021,east
chartreuse morsel,$3.00 ,461,12/27/2021,west
periwinkle morsel,$1.25 ,419,12/27/2021,north
periwinkle morsel,$1.25 ,425,12/27/2021,south
periwinkle morsel,$1.25 ,469,12/27/2021,east
periwinkle morsel,$1.25 ,476,12/27/2021,west
vermilion morsel,$4.99 ,405,12/27/2021,north
vermilion morsel,$4.99 ,405,12/27/2021,south
vermilion morsel,$4.99 ,428,12/27/2021,east
vermilion morsel,$4.99 ,414,12/27/2021,west
lapis morsel,$1.99 ,497,12/27/2021,north
lapis morsel,$1.99 ,405,12/27/2021,south
lapis morsel,$1.99 ,432,12/27/2021,east
lapis morsel,$1.99 ,400,12/27/2021,west
pink morsel,$5.00 ,449,12/28/2021,north
pink morsel,$5.00 ,424,12/28/2021,south
pink morsel,$5.00 ,483,12/28/2021,east
pink morsel,$5.00 ,459,12/28/2021,west
gold morsel,$9.99 ,456,12/28/2021,north
gold morsel,$9.99 ,448,12/28/2021,south
gold morsel,$9.99 ,442,12/28/2021,east
gold morsel,$9.99 ,427,12/28/2021,west
magenta morsel,$2.50 ,423,12/28/2021,north
magenta morsel,$2.50 ,456,12/28/2021,south
magenta morsel,$2.50 ,462,12/28/2021,east
magenta morsel,$2.50 ,446,12/28/2021,west
chartreuse morsel,$3.00 ,460,12/28/2021,north
chartreuse morsel,$3.00 ,453,12/28/2021,south
chartreuse morsel,$3.00 ,466,12/28/2021,east
chartreuse morsel,$3.00 ,414,12/28/2021,west
periwinkle morsel,$1.25 ,415,12/28/2021,north
periwinkle morsel,$1.25 ,481,12/28/2021,south
periwinkle morsel,$1.25 ,476,12/28/2021,east
periwinkle morsel,$1.25 ,446,12/28/2021,west
vermilion morsel,$4.99 ,468,12/28/2021,north
vermilion morsel,$4.99 ,434,12/28/2021,south
vermilion morsel,$4.99 ,491,12/28/2021,east
vermilion morsel,$4.99 ,403,12/28/2021,west
lapis morsel,$1.99 ,415,12/28/2021,north
lapis morsel,$1.99 ,477,12/28/2021,south
lapis morsel,$1.99 ,455,12/28/2021,east
lapis morsel,$1.99 ,474,12/28/2021,west
pink morsel,$5.00 ,489,12/29/2021,north
pink morsel,$5.00 ,443,12/29/2021,south
pink morsel,$5.00 ,457,12/29/2021,east
pink morsel,$5.00 ,479,12/29/2021,west
gold morsel,$9.99 ,405,12/29/2021,north
gold morsel,$9.99 ,489,12/29/2021,south
gold morsel,$9.99 ,414,12/29/2021,east
gold morsel,$9.99 ,473,12/29/2021,west
magenta morsel,$2.50 ,422,12/29/2021,north
magenta morsel,$2.50 ,418,12/29/2021,south
magenta morsel,$2.50 ,484,12/29/2021,east
magenta morsel,$2.50 ,411,12/29/2021,west
chartreuse morsel,$3.00 ,482,12/29/2021,north
chartreuse morsel,$3.00 ,476,12/29/2021,south
chartreuse morsel,$3.00 ,400,12/29/2021,east
chartreuse morsel,$3.00 ,449,12/29/2021,west
periwinkle morsel,$1.25 ,441,12/29/2021,north
periwinkle morsel,$1.25 ,487,12/29/2021,south
periwinkle morsel,$1.25 ,456,12/29/2021,east
periwinkle morsel,$1.25 ,484,12/29/2021,west
vermilion morsel,$4.99 ,432,12/29/2021,north
vermilion morsel,$4.99 ,433,12/29/2021,south
vermilion morsel,$4.99 ,432,12/29/2021,east
vermilion morsel,$4.99 ,446,12/29/2021,west
lapis morsel,$1.99 ,450,12/29/2021,north
lapis morsel,$1.99 ,417,12/29/2021,south
lapis morsel,$1.99 ,450,12/29/2021,east
lapis morsel,$1.99 ,431,12/29/2021,west
pink morsel,$5.00 ,487,12/30/2021,north
pink morsel,$5.00 ,480,12/30/2021,south
pink morsel,$5.00 ,452,12/30/2021,east
pink morsel,$5.00 ,463,12/30/2021,west
gold morsel,$9.99 ,494,12/30/2021,north
gold morsel,$9.99 ,472,12/30/2021,south
gold morsel,$9.99 ,408,12/30/2021,east
gold morsel,$9.99 ,434,12/30/2021,west
magenta morsel,$2.50 ,478,12/30/2021,north
magenta morsel,$2.50 ,441,12/30/2021,south
magenta morsel,$2.50 ,476,12/30/2021,east
magenta morsel,$2.50 ,428,12/30/2021,west
chartreuse morsel,$3.00 ,432,12/30/2021,north
chartreuse morsel,$3.00 ,402,12/30/2021,south
chartreuse morsel,$3.00 ,452,12/30/2021,east
chartreuse morsel,$3.00 ,463,12/30/2021,west
periwinkle morsel,$1.25 ,489,12/30/2021,north
periwinkle morsel,$1.25 ,483,12/30/2021,south
periwinkle morsel,$1.25 ,402,12/30/2021,east
periwinkle morsel,$1.25 ,465,12/30/2021,west
vermilion morsel,$4.99 ,425,12/30/2021,north
vermilion morsel,$4.99 ,471,12/30/2021,south
vermilion morsel,$4.99 ,456,12/30/2021,east
vermilion morsel,$4.99 ,487,12/30/2021,west
lapis morsel,$1.99 ,428,12/30/2021,north
lapis morsel,$1.99 ,436,12/30/2021,south
lapis morsel,$1.99 ,448,12/30/2021,east
lapis morsel,$1.99 ,499,12/30/2021,west
pink morsel,$5.00 ,463,12/31/2021,north
pink morsel,$5.00 ,435,12/31/2021,south
pink morsel,$5.00 ,459,12/31/2021,east
pink morsel,$5.00 ,411,12/31/2021,west
gold morsel,$9.99 ,499,12/31/2021,north
gold morsel,$9.99 ,418,12/31/2021,south
gold morsel,$9.99 ,435,12/31/2021,east
gold morsel,$9.99 ,471,12/31/2021,west
magenta morsel,$2.50 ,485,12/31/2021,north
magenta morsel,$2.50 ,430,12/31/2021,south
magenta morsel,$2.50 ,490,12/31/2021,east
magenta morsel,$2.50 ,499,12/31/2021,west
chartreuse morsel,$3.00 ,472,12/31/2021,north
chartreuse morsel,$3.00 ,441,12/31/2021,south
chartreuse morsel,$3.00 ,499,12/31/2021,east
chartreuse morsel,$3.00 ,437,12/31/2021,west
periwinkle morsel,$1.25 ,479,12/31/2021,north
